@RELATION dados

@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.019974, 0.045010, 0.068600, 0.094201, 0.120092, 0.147535, 0.175371, 0.203432, 0.234385, 0.267114, 0.303274, 0.340710, 0.377791, 0.418448, 0.465260, 0.526917, 0.576634, 0.617883, 0.655345, 0.689494, 0.720210, 0.749481, 0.776660, 0.802078, 0.825417, 0.847429, 0.868074, 0.886798, 0.904195, 0.920184, 0.934793, 0.947798, 0.959014, 0.969034, 0.977633, 0.984681, 0.990204, 0.994306, 24
0.019601, 0.044109, 0.067927, 0.091876, 0.115980, 0.141673, 0.168341, 0.194671, 0.222368, 0.251757, 0.284374, 0.319125, 0.357234, 0.401122, 0.456828, 0.519146, 0.567290, 0.610071, 0.648063, 0.682971, 0.715548, 0.746186, 0.774716, 0.800500, 0.825047, 0.847446, 0.868505, 0.887690, 0.905183, 0.921075, 0.935196, 0.948225, 0.959834, 0.969479, 0.977770, 0.984629, 0.990121, 0.994039, 24
0.020756, 0.044792, 0.069263, 0.093336, 0.119008, 0.145189, 0.172013, 0.200879, 0.232089, 0.265331, 0.305180, 0.358837, 0.421059, 0.475350, 0.520832, 0.561096, 0.598809, 0.634338, 0.667287, 0.698516, 0.728450, 0.755851, 0.782146, 0.806938, 0.829745, 0.851049, 0.871021, 0.889168, 0.906314, 0.922155, 0.936078, 0.948866, 0.960170, 0.969858, 0.978270, 0.985217, 0.990699, 0.994575, 24
0.021309, 0.045349, 0.069630, 0.095092, 0.121204, 0.147799, 0.175397, 0.204513, 0.236280, 0.268481, 0.303212, 0.339910, 0.381717, 0.434175, 0.499275, 0.547990, 0.589949, 0.627724, 0.663090, 0.695804, 0.726511, 0.755041, 0.781491, 0.806527, 0.829876, 0.851434, 0.871241, 0.889948, 0.906896, 0.922342, 0.936277, 0.948992, 0.960165, 0.969924, 0.978165, 0.985113, 0.990566, 0.994462, 24
0.018923, 0.041605, 0.066424, 0.089620, 0.113618, 0.137985, 0.163667, 0.189534, 0.217230, 0.243898, 0.275415, 0.307466, 0.340607, 0.376541, 0.419338, 0.472387, 0.537804, 0.586477, 0.629952, 0.667776, 0.702313, 0.734714, 0.764485, 0.791420, 0.817164, 0.840339, 0.862488, 0.882191, 0.900477, 0.916934, 0.931480, 0.944773, 0.956649, 0.966860, 0.975571, 0.982844, 0.988679, 0.993056, 24
0.022355, 0.046364, 0.073388, 0.099494, 0.128492, 0.158264, 0.190909, 0.226012, 0.265816, 0.307975, 0.368791, 0.427138, 0.474101, 0.516064, 0.555558, 0.592438, 0.627417, 0.660217, 0.690826, 0.719876, 0.747882, 0.773543, 0.798409, 0.820847, 0.842800, 0.862614, 0.881322, 0.898192, 0.914246, 0.928647, 0.941663, 0.953244, 0.963430, 0.972572, 0.979752, 0.986188, 0.990909, 0.994607, 24
0.020945, 0.046352, 0.070170, 0.095246, 0.121437, 0.148526, 0.176078, 0.205992, 0.237202, 0.272656, 0.312391, 0.355284, 0.411777, 0.473696, 0.522240, 0.565633, 0.604121, 0.640992, 0.674811, 0.706588, 0.736011, 0.764301, 0.790444, 0.814584, 0.837372, 0.858516, 0.877722, 0.895974, 0.912429, 0.927448, 0.940624, 0.952713, 0.963289, 0.972287, 0.980009, 0.986314, 0.991125, 0.994669, 24
0.020995, 0.046113, 0.070373, 0.096335, 0.123705, 0.150469, 0.179893, 0.212089, 0.247043, 0.286500, 0.338861, 0.409206, 0.459287, 0.505541, 0.546855, 0.584145, 0.620380, 0.653857, 0.685138, 0.715125, 0.743508, 0.769639, 0.794743, 0.818017, 0.839477, 0.860303, 0.879075, 0.896298, 0.912565, 0.927453, 0.940427, 0.952318, 0.962900, 0.971723, 0.979561, 0.985992, 0.990509, 0.994280, 24
0.021090, 0.044943, 0.069466, 0.094520, 0.120285, 0.147511, 0.174717, 0.203054, 0.234074, 0.266695, 0.301108, 0.335791, 0.371405, 0.412174, 0.458308, 0.516633, 0.572287, 0.616819, 0.655026, 0.691170, 0.723341, 0.753520, 0.781546, 0.807721, 0.831434, 0.853885, 0.874325, 0.892853, 0.910109, 0.925814, 0.939858, 0.952129, 0.963180, 0.972409, 0.980276, 0.986502, 0.991557, 0.994660, 24
0.020655, 0.043780, 0.067410, 0.091448, 0.115515, 0.140773, 0.166229, 0.192568, 0.219503, 0.248025, 0.277737, 0.310078, 0.343084, 0.380613, 0.422309, 0.475970, 0.541932, 0.592457, 0.634868, 0.673707, 0.708459, 0.740393, 0.769798, 0.797337, 0.822387, 0.845928, 0.867545, 0.887158, 0.905005, 0.921305, 0.935839, 0.948716, 0.960154, 0.969886, 0.978368, 0.985055, 0.990600, 0.994320, 24
0.018749, 0.040401, 0.061133, 0.082047, 0.103708, 0.125535, 0.146897, 0.169288, 0.191745, 0.214534, 0.237688, 0.261580, 0.286418, 0.312401, 0.339720, 0.368109, 0.397875, 0.429333, 0.462782, 0.499309, 0.541096, 0.591917, 0.660683, 0.709189, 0.748280, 0.782675, 0.813295, 0.840514, 0.864606, 0.886142, 0.905463, 0.922736, 0.938315, 0.952062, 0.964099, 0.974088, 0.982475, 0.989410, 25
0.018115, 0.040244, 0.062029, 0.083321, 0.105179, 0.127567, 0.149955, 0.172700, 0.194681, 0.218362, 0.242265, 0.266759, 0.291425, 0.317076, 0.343971, 0.372159, 0.402071, 0.433954, 0.468681, 0.507817, 0.552605, 0.608057, 0.675098, 0.722361, 0.760401, 0.794316, 0.823698, 0.850630, 0.874410, 0.895923, 0.914949, 0.931636, 0.946105, 0.958949, 0.969515, 0.978283, 0.985635, 0.991164, 25
0.019048, 0.039641, 0.060033, 0.080768, 0.102260, 0.123318, 0.145052, 0.166646, 0.188431, 0.210590, 0.233223, 0.256291, 0.279864, 0.304749, 0.330090, 0.356147, 0.383588, 0.412736, 0.443489, 0.477212, 0.514743, 0.558839, 0.618356, 0.681500, 0.727080, 0.765974, 0.799384, 0.829491, 0.856084, 0.879616, 0.900654, 0.919035, 0.935488, 0.950011, 0.962495, 0.973150, 0.982482, 0.990097, 25
0.018923, 0.039353, 0.059744, 0.081301, 0.101681, 0.122665, 0.144413, 0.166311, 0.187687, 0.209596, 0.232168, 0.255274, 0.278359, 0.302540, 0.327756, 0.353727, 0.380583, 0.409469, 0.439150, 0.472229, 0.508114, 0.549559, 0.600183, 0.670444, 0.719490, 0.759667, 0.794918, 0.826188, 0.853727, 0.877617, 0.899415, 0.918488, 0.935490, 0.950200, 0.962879, 0.973758, 0.982566, 0.989644, 25
0.017778, 0.040272, 0.062029, 0.084422, 0.107234, 0.129773, 0.152721, 0.175782, 0.199422, 0.223753, 0.248469, 0.273764, 0.300420, 0.328311, 0.357698, 0.389637, 0.425170, 0.463163, 0.504955, 0.561429, 0.625420, 0.671474, 0.710544, 0.745567, 0.777392, 0.806043, 0.832166, 0.855941, 0.877846, 0.897392, 0.915057, 0.930816, 0.944796, 0.957222, 0.967857, 0.976825, 0.984467, 0.990397, 25
0.017690, 0.039534, 0.061343, 0.083222, 0.105382, 0.127004, 0.149280, 0.171521, 0.194159, 0.217753, 0.241243, 0.265911, 0.290905, 0.316834, 0.344302, 0.373486, 0.403883, 0.436965, 0.473033, 0.512147, 0.558298, 0.621415, 0.678009, 0.723412, 0.761021, 0.793624, 0.822225, 0.847966, 0.871491, 0.892518, 0.911538, 0.928400, 0.943044, 0.956043, 0.967292, 0.976826, 0.984294, 0.990432, 25
0.019158, 0.040982, 0.062744, 0.085211, 0.107113, 0.129325, 0.152110, 0.175445, 0.199106, 0.223185, 0.247264, 0.272553, 0.298314, 0.325524, 0.353494, 0.382611, 0.413386, 0.447036, 0.484019, 0.526699, 0.586250, 0.651699, 0.697385, 0.737654, 0.773374, 0.805506, 0.833824, 0.859453, 0.882223, 0.902660, 0.920400, 0.936210, 0.950082, 0.961606, 0.971627, 0.980067, 0.986980, 0.992320, 25
0.018700, 0.039132, 0.060345, 0.081366, 0.103043, 0.124336, 0.146551, 0.168184, 0.190458, 0.213063, 0.235978, 0.259371, 0.283487, 0.308340, 0.334651, 0.361537, 0.389831, 0.419465, 0.452128, 0.487111, 0.528483, 0.579028, 0.645621, 0.696210, 0.737457, 0.773192, 0.805420, 0.833861, 0.859597, 0.882608, 0.903054, 0.921703, 0.938163, 0.952369, 0.964784, 0.975335, 0.984155, 0.990941, 25
0.017817, 0.037977, 0.057940, 0.078015, 0.098431, 0.119130, 0.140406, 0.161049, 0.182297, 0.203696, 0.225473, 0.247836, 0.270265, 0.293960, 0.318573, 0.343544, 0.370019, 0.396673, 0.424877, 0.454858, 0.487070, 0.520520, 0.557486, 0.598705, 0.649612, 0.717486, 0.762250, 0.797287, 0.828062, 0.854083, 0.877561, 0.898998, 0.918195, 0.935227, 0.950142, 0.963053, 0.974017, 0.983544, 25
0.018229, 0.038271, 0.058943, 0.079661, 0.101000, 0.121348, 0.142309, 0.163486, 0.184925, 0.206184, 0.228822, 0.250756, 0.273376, 0.296960, 0.321410, 0.345869, 0.372086, 0.399421, 0.428622, 0.459311, 0.493597, 0.531435, 0.575475, 0.632778, 0.696896, 0.740684, 0.777530, 0.809463, 0.838619, 0.864565, 0.888591, 0.909210, 0.927691, 0.944280, 0.958948, 0.971534, 0.982163, 0.990430, 25
0.019038, 0.039821, 0.060337, 0.081855, 0.102688, 0.124662, 0.146299, 0.167896, 0.189781, 0.212241, 0.235078, 0.258729, 0.283014, 0.307756, 0.333312, 0.359502, 0.387498, 0.417180, 0.449125, 0.483817, 0.522984, 0.568995, 0.636931, 0.690949, 0.733350, 0.770780, 0.802635, 0.831682, 0.858121, 0.881335, 0.901940, 0.920422, 0.936870, 0.951176, 0.963596, 0.974231, 0.983537, 0.990412, 25
0.019396, 0.040525, 0.062740, 0.085774, 0.107547, 0.130661, 0.154058, 0.177267, 0.201670, 0.225577, 0.251913, 0.278705, 0.305767, 0.334935, 0.366842, 0.400789, 0.440227, 0.484375, 0.547599, 0.605869, 0.651762, 0.691696, 0.726342, 0.759483, 0.788303, 0.815378, 0.839888, 0.862600, 0.883151, 0.901756, 0.919018, 0.934025, 0.947515, 0.959368, 0.969583, 0.978067, 0.985208, 0.990402, 25
0.018450, 0.039472, 0.060021, 0.081715, 0.102895, 0.124108, 0.146092, 0.167803, 0.189870, 0.212684, 0.235705, 0.259398, 0.283971, 0.309523, 0.336053, 0.364052, 0.393536, 0.424687, 0.457929, 0.493892, 0.534775, 0.583281, 0.650686, 0.701167, 0.741187, 0.775590, 0.806874, 0.834309, 0.858409, 0.880600, 0.900195, 0.917816, 0.933802, 0.947939, 0.960175, 0.970711, 0.979646, 0.987062, 25
0.020067, 0.045336, 0.068195, 0.094410, 0.121796, 0.149273, 0.178596, 0.209675, 0.243097, 0.280821, 0.327305, 0.388586, 0.446759, 0.494955, 0.536372, 0.576506, 0.613373, 0.647088, 0.678798, 0.709743, 0.738233, 0.764583, 0.790482, 0.813815, 0.835751, 0.856831, 0.875929, 0.893090, 0.909576, 0.924621, 0.937413, 0.949867, 0.960497, 0.969303, 0.977366, 0.983785, 0.988559, 0.992681, 25
0.019362, 0.040468, 0.061355, 0.082951, 0.104846, 0.128811, 0.150652, 0.173908, 0.196974, 0.221375, 0.246293, 0.272110, 0.298553, 0.326221, 0.357212, 0.389673, 0.425675, 0.465190, 0.509906, 0.575973, 0.630465, 0.673711, 0.711047, 0.745387, 0.777005, 0.804809, 0.830762, 0.853910, 0.875751, 0.895712, 0.913141, 0.929072, 0.943152, 0.955297, 0.966408, 0.975613, 0.982993, 0.988875, 25
0.017718, 0.039091, 0.059719, 0.080519, 0.100811, 0.122780, 0.144976, 0.166284, 0.188188, 0.210308, 0.233499, 0.256452, 0.281179, 0.305841, 0.331574, 0.357772, 0.386101, 0.415933, 0.446750, 0.479102, 0.514786, 0.556074, 0.613326, 0.668383, 0.713012, 0.751249, 0.784878, 0.815749, 0.843083, 0.867355, 0.888643, 0.908296, 0.925982, 0.941666, 0.955630, 0.967907, 0.978313, 0.987226, 25
0.020309, 0.043942, 0.067567, 0.091652, 0.115623, 0.140622, 0.166082, 0.193072, 0.219931, 0.248345, 0.278586, 0.310678, 0.344869, 0.381964, 0.424318, 0.488346, 0.550087, 0.596341, 0.637682, 0.675263, 0.709396, 0.741102, 0.770157, 0.797321, 0.822748, 0.845838, 0.867414, 0.886990, 0.905110, 0.921098, 0.935688, 0.948656, 0.959955, 0.969623, 0.977770, 0.984526, 0.989932, 0.993890, 25
0.018321, 0.038940, 0.060385, 0.081440, 0.102954, 0.124174, 0.145942, 0.167681, 0.189757, 0.212157, 0.234774, 0.258451, 0.282262, 0.307050, 0.332657, 0.359616, 0.387665, 0.417253, 0.449237, 0.484098, 0.524818, 0.574312, 0.639234, 0.692987, 0.735315, 0.771543, 0.804279, 0.833131, 0.858760, 0.881723, 0.902658, 0.920896, 0.937481, 0.951888, 0.964380, 0.975212, 0.983910, 0.990618, 25
0.017756, 0.040239, 0.062218, 0.084398, 0.106579, 0.129703, 0.152771, 0.175872, 0.199344, 0.223737, 0.248613, 0.273882, 0.300364, 0.328193, 0.357270, 0.389187, 0.424058, 0.461018, 0.502516, 0.557647, 0.621370, 0.667674, 0.707419, 0.742526, 0.774309, 0.803104, 0.829451, 0.853081, 0.875138, 0.894948, 0.912749, 0.929314, 0.943409, 0.955987, 0.966903, 0.975955, 0.983738, 0.990005, 25
0.016241, 0.036668, 0.056941, 0.077013, 0.097209, 0.117999, 0.139019, 0.159790, 0.181002, 0.201935, 0.223453, 0.245891, 0.268222, 0.291301, 0.315654, 0.340610, 0.366772, 0.393480, 0.421309, 0.450431, 0.481918, 0.514668, 0.551125, 0.590599, 0.638988, 0.707583, 0.754708, 0.790954, 0.822862, 0.849762, 0.873722, 0.895738, 0.915302, 0.932923, 0.948714, 0.962016, 0.972942, 0.982423, 25
0.019702, 0.041044, 0.063681, 0.085519, 0.108238, 0.132102, 0.155303, 0.180131, 0.203732, 0.229511, 0.255565, 0.282913, 0.310662, 0.340367, 0.371587, 0.404241, 0.440160, 0.480832, 0.527979, 0.587431, 0.646234, 0.689180, 0.727124, 0.760948, 0.790736, 0.818236, 0.843050, 0.865591, 0.886092, 0.904761, 0.921363, 0.936188, 0.949277, 0.960465, 0.970385, 0.978830, 0.985609, 0.990707, 26
0.019140, 0.040618, 0.063172, 0.085630, 0.108192, 0.130738, 0.153694, 0.177060, 0.201051, 0.225469, 0.251019, 0.276706, 0.303581, 0.332368, 0.361758, 0.393717, 0.428103, 0.465572, 0.507717, 0.558215, 0.626246, 0.676535, 0.717845, 0.753539, 0.785724, 0.814430, 0.840446, 0.863940, 0.885041, 0.904213, 0.921442, 0.936583, 0.949852, 0.961474, 0.971394, 0.979795, 0.986558, 0.991803, 26
0.019570, 0.040378, 0.062008, 0.083557, 0.105511, 0.127881, 0.150353, 0.172642, 0.195885, 0.219240, 0.243598, 0.268251, 0.293838, 0.320337, 0.348947, 0.379099, 0.411371, 0.447123, 0.486598, 0.537893, 0.606231, 0.657110, 0.697874, 0.734965, 0.768059, 0.797602, 0.824852, 0.849454, 0.871774, 0.892217, 0.910681, 0.927076, 0.941654, 0.954732, 0.965922, 0.975347, 0.983402, 0.989936, 26
0.018310, 0.038579, 0.059286, 0.080429, 0.101024, 0.121869, 0.143235, 0.164508, 0.185874, 0.208011, 0.230297, 0.253075, 0.276308, 0.300721, 0.325273, 0.350791, 0.378001, 0.406231, 0.436339, 0.468796, 0.504217, 0.544181, 0.592124, 0.661173, 0.712136, 0.753567, 0.788031, 0.819411, 0.846695, 0.871758, 0.893672, 0.913078, 0.930663, 0.945898, 0.959098, 0.970692, 0.980529, 0.988370, 26
0.018552, 0.039858, 0.060553, 0.081808, 0.103115, 0.124998, 0.146674, 0.168575, 0.191121, 0.213882, 0.237057, 0.260868, 0.285119, 0.310627, 0.336513, 0.364017, 0.393115, 0.423288, 0.456363, 0.492295, 0.532644, 0.582325, 0.651624, 0.701512, 0.743160, 0.778206, 0.809860, 0.837546, 0.862890, 0.885246, 0.905322, 0.923099, 0.938526, 0.952205, 0.963938, 0.973959, 0.982628, 0.989299, 26
0.018797, 0.040621, 0.061669, 0.082448, 0.104044, 0.126129, 0.147549, 0.169988, 0.192538, 0.215677, 0.239137, 0.263491, 0.288351, 0.314400, 0.341942, 0.370394, 0.400153, 0.432257, 0.467540, 0.507039, 0.552762, 0.616227, 0.674000, 0.717724, 0.754534, 0.787126, 0.816717, 0.843230, 0.867053, 0.888109, 0.907260, 0.924438, 0.939659, 0.952873, 0.964224, 0.974048, 0.982076, 0.988493, 26
0.018573, 0.038267, 0.059240, 0.079868, 0.101877, 0.122850, 0.144111, 0.165429, 0.187093, 0.209561, 0.231828, 0.254958, 0.278705, 0.303373, 0.328702, 0.355152, 0.383126, 0.412279, 0.443128, 0.478606, 0.516916, 0.559610, 0.610584, 0.678823, 0.724091, 0.761437, 0.793580, 0.822948, 0.849054, 0.872845, 0.893717, 0.913196, 0.930417, 0.945914, 0.959009, 0.970912, 0.980974, 0.988996, 26
0.018400, 0.037580, 0.057881, 0.077659, 0.098802, 0.119079, 0.139930, 0.160537, 0.182277, 0.203359, 0.225271, 0.247011, 0.269873, 0.293114, 0.317086, 0.341533, 0.367444, 0.394196, 0.422228, 0.452187, 0.484036, 0.519067, 0.557683, 0.605188, 0.668093, 0.722451, 0.763981, 0.799427, 0.829105, 0.855943, 0.880073, 0.901241, 0.920201, 0.937077, 0.951867, 0.964841, 0.976497, 0.986033, 26
0.018991, 0.040668, 0.062217, 0.084104, 0.105646, 0.127712, 0.149785, 0.172525, 0.195309, 0.219134, 0.243212, 0.267508, 0.292979, 0.318651, 0.346382, 0.375960, 0.407454, 0.441230, 0.478785, 0.523538, 0.586848, 0.646484, 0.690750, 0.729151, 0.763496, 0.794122, 0.821919, 0.847360, 0.870137, 0.891215, 0.909974, 0.927034, 0.941737, 0.954689, 0.965906, 0.975521, 0.983572, 0.989985, 26
0.018585, 0.039145, 0.059633, 0.080892, 0.102077, 0.123611, 0.144419, 0.167203, 0.189028, 0.211071, 0.233753, 0.256813, 0.280876, 0.305025, 0.331224, 0.357829, 0.385496, 0.414702, 0.446437, 0.481223, 0.519453, 0.562768, 0.617214, 0.684433, 0.730233, 0.767649, 0.800822, 0.829302, 0.855704, 0.878895, 0.899848, 0.918433, 0.935521, 0.950109, 0.963042, 0.973910, 0.983210, 0.990301, 26
0.018386, 0.037301, 0.057768, 0.077680, 0.098455, 0.118479, 0.139623, 0.160127, 0.181776, 0.202747, 0.224557, 0.246526, 0.269000, 0.291770, 0.315943, 0.340104, 0.365903, 0.392294, 0.420272, 0.449692, 0.481229, 0.515710, 0.553615, 0.599462, 0.661687, 0.718174, 0.760586, 0.796594, 0.826925, 0.854435, 0.878387, 0.900061, 0.919481, 0.936303, 0.951105, 0.964355, 0.976030, 0.985623, 26
0.019397, 0.040515, 0.062904, 0.085126, 0.107951, 0.130403, 0.153490, 0.177029, 0.201005, 0.225623, 0.250940, 0.277004, 0.304011, 0.332336, 0.362343, 0.393867, 0.428620, 0.465929, 0.508413, 0.558666, 0.627474, 0.676275, 0.717639, 0.753163, 0.784845, 0.813566, 0.839661, 0.862994, 0.884288, 0.903509, 0.920747, 0.935985, 0.949326, 0.961112, 0.971135, 0.979619, 0.986365, 0.991667, 26
0.019876, 0.041138, 0.063114, 0.086210, 0.108956, 0.132275, 0.155735, 0.179964, 0.204726, 0.230887, 0.256600, 0.283615, 0.312141, 0.342124, 0.372680, 0.407071, 0.443073, 0.485079, 0.531746, 0.599115, 0.650934, 0.692842, 0.730719, 0.763291, 0.793049, 0.820330, 0.845231, 0.867151, 0.887825, 0.905728, 0.921993, 0.936606, 0.949679, 0.960849, 0.970648, 0.978654, 0.985415, 0.990706, 26
0.018238, 0.038739, 0.058736, 0.080021, 0.100631, 0.121339, 0.142489, 0.163838, 0.185015, 0.207248, 0.229281, 0.251703, 0.275062, 0.298926, 0.323430, 0.349485, 0.376134, 0.404181, 0.434338, 0.466677, 0.501548, 0.541415, 0.589503, 0.656921, 0.707561, 0.748013, 0.782813, 0.813141, 0.841224, 0.866197, 0.888745, 0.908741, 0.926141, 0.941900, 0.955802, 0.967711, 0.978295, 0.986761, 26
0.019768, 0.040652, 0.061721, 0.083209, 0.105178, 0.126994, 0.149608, 0.172284, 0.195307, 0.218730, 0.242788, 0.267234, 0.292510, 0.319639, 0.347679, 0.377214, 0.408806, 0.444033, 0.483027, 0.529924, 0.597265, 0.650181, 0.693198, 0.730237, 0.763887, 0.794015, 0.821605, 0.846574, 0.869433, 0.890051, 0.908704, 0.925391, 0.940224, 0.953707, 0.964968, 0.974591, 0.982658, 0.989445, 26
0.019017, 0.040943, 0.061948, 0.083366, 0.105138, 0.127331, 0.149068, 0.171941, 0.194806, 0.217894, 0.241852, 0.266481, 0.292230, 0.318684, 0.346792, 0.376293, 0.406768, 0.440462, 0.477058, 0.519593, 0.569747, 0.638832, 0.688272, 0.729042, 0.764303, 0.795811, 0.824194, 0.849865, 0.872910, 0.893580, 0.912217, 0.928892, 0.943536, 0.956294, 0.967167, 0.976455, 0.983842, 0.990014, 26
0.019048, 0.040818, 0.062453, 0.084411, 0.106212, 0.128502, 0.151147, 0.173634, 0.196905, 0.220424, 0.244856, 0.269454, 0.294859, 0.321568, 0.349718, 0.379957, 0.411929, 0.446459, 0.485625, 0.531066, 0.601723, 0.654968, 0.697853, 0.735421, 0.768842, 0.799344, 0.826868, 0.851896, 0.874556, 0.894953, 0.913526, 0.930078, 0.944443, 0.957036, 0.967850, 0.977080, 0.984696, 0.990736, 26
0.018609, 0.039439, 0.060006, 0.082017, 0.103540, 0.124885, 0.146971, 0.169056, 0.191432, 0.214604, 0.237711, 0.261614, 0.286520, 0.311969, 0.338459, 0.366953, 0.395748, 0.426463, 0.459877, 0.496140, 0.538071, 0.590918, 0.658740, 0.704859, 0.744308, 0.778396, 0.809543, 0.837231, 0.861603, 0.883660, 0.903581, 0.921319, 0.937023, 0.951069, 0.963260, 0.974017, 0.982956, 0.989899, 26
0.018500, 0.039875, 0.060398, 0.081731, 0.102667, 0.124697, 0.146339, 0.168024, 0.190320, 0.212823, 0.236334, 0.260188, 0.284336, 0.309550, 0.335316, 0.362614, 0.391341, 0.421463, 0.453944, 0.489687, 0.529588, 0.576264, 0.642603, 0.697646, 0.740061, 0.775865, 0.807588, 0.835841, 0.861185, 0.883869, 0.904160, 0.921859, 0.937432, 0.951034, 0.962940, 0.973003, 0.981698, 0.988430, 26
0.018630, 0.039416, 0.060668, 0.082235, 0.103841, 0.125112, 0.146908, 0.168866, 0.191606, 0.214536, 0.238258, 0.262018, 0.286760, 0.312666, 0.339620, 0.367327, 0.397018, 0.428110, 0.461728, 0.498341, 0.541494, 0.597414, 0.662974, 0.708348, 0.747573, 0.781164, 0.812160, 0.839458, 0.863761, 0.885662, 0.905179, 0.922646, 0.938140, 0.952079, 0.964083, 0.974343, 0.983038, 0.989789, 26
0.018037, 0.038130, 0.058580, 0.079880, 0.100188, 0.121241, 0.142764, 0.164048, 0.186265, 0.208821, 0.231509, 0.254891, 0.278852, 0.303688, 0.329665, 0.355749, 0.383626, 0.413527, 0.444254, 0.477452, 0.513253, 0.555638, 0.622009, 0.672582, 0.713481, 0.748645, 0.781091, 0.809670, 0.835605, 0.859996, 0.881973, 0.902241, 0.921112, 0.937446, 0.952492, 0.965869, 0.977774, 0.987706, 27
0.018416, 0.040001, 0.060361, 0.081959, 0.103485, 0.125200, 0.146856, 0.169290, 0.192125, 0.214924, 0.238983, 0.262996, 0.288210, 0.314167, 0.341243, 0.369179, 0.399166, 0.431179, 0.465536, 0.502651, 0.545798, 0.606348, 0.662527, 0.705769, 0.742660, 0.774649, 0.804458, 0.830498, 0.854958, 0.877121, 0.896503, 0.914401, 0.930920, 0.945259, 0.958054, 0.969319, 0.978615, 0.986674, 27
0.017969, 0.038044, 0.057827, 0.078663, 0.099347, 0.120488, 0.141210, 0.162491, 0.184685, 0.206574, 0.228959, 0.252283, 0.276088, 0.300516, 0.325629, 0.351642, 0.378608, 0.407324, 0.437577, 0.470760, 0.507331, 0.546136, 0.597783, 0.662145, 0.706114, 0.744323, 0.777925, 0.807403, 0.833975, 0.858530, 0.880572, 0.900647, 0.919059, 0.935683, 0.951583, 0.964374, 0.975845, 0.986149, 27
0.016147, 0.037285, 0.057981, 0.079424, 0.100546, 0.122081, 0.143479, 0.165380, 0.187571, 0.210097, 0.233433, 0.257440, 0.281783, 0.306752, 0.333186, 0.360245, 0.388022, 0.418607, 0.450551, 0.490187, 0.550105, 0.613229, 0.657733, 0.694866, 0.728046, 0.758402, 0.786957, 0.814078, 0.839169, 0.862565, 0.884512, 0.904505, 0.922927, 0.939440, 0.955114, 0.968362, 0.979976, 0.989118, 27
0.017945, 0.038522, 0.059030, 0.079995, 0.100593, 0.121737, 0.143323, 0.164985, 0.186751, 0.209498, 0.232411, 0.256409, 0.280407, 0.305538, 0.332196, 0.359545, 0.387965, 0.418126, 0.450139, 0.483845, 0.522353, 0.565678, 0.615546, 0.678881, 0.720471, 0.756291, 0.787800, 0.816220, 0.841945, 0.865452, 0.886735, 0.906462, 0.923847, 0.939712, 0.953974, 0.966591, 0.977854, 0.987410, 27
0.016909, 0.036724, 0.056611, 0.076888, 0.097555, 0.117542, 0.138253, 0.159050, 0.180021, 0.201700, 0.223407, 0.245288, 0.268673, 0.291696, 0.315297, 0.339953, 0.365548, 0.391794, 0.420092, 0.449720, 0.481775, 0.516808, 0.554558, 0.602310, 0.668314, 0.714664, 0.753902, 0.788126, 0.817074, 0.843869, 0.868453, 0.890088, 0.909570, 0.927260, 0.943693, 0.958377, 0.972641, 0.984203, 27
0.016095, 0.036111, 0.056345, 0.077096, 0.098038, 0.118871, 0.139241, 0.160210, 0.181779, 0.203946, 0.226113, 0.248689, 0.271674, 0.296292, 0.320203, 0.345447, 0.372272, 0.399831, 0.428317, 0.458245, 0.491306, 0.526463, 0.565134, 0.609632, 0.675781, 0.731934, 0.773682, 0.807233, 0.835310, 0.861072, 0.882858, 0.903637, 0.921910, 0.937760, 0.951784, 0.964284, 0.974796, 0.984082, 27
